compendium_technology_labels	Sample	PC1	PC2
MICROARRAY	GSM1340450	24.77910470198861	35.611726824239554
MICROARRAY	GSM2699702	18.439430260795554	33.76556554958667
MICROARRAY	GSM374030	40.423399827797134	-6.50847187684741
MICROARRAY	GSM1422779	34.26348041921508	-11.791243141509549
MICROARRAY	GSM1340326	29.702037351357085	29.70949812296543
MICROARRAY	GSM2699705	16.148179087646852	34.07661027766659
MICROARRAY	GSM1340316	28.27974015819396	32.43164929385673
MICROARRAY	GSM1340413	27.10131208587642	34.57134870175067
MICROARRAY	GSM1340340	28.111744932541896	32.65729196345404
MICROARRAY	GSM1340398	24.353583493499496	34.20629477374226
MICROARRAY	GSM1340429	29.462401213188638	30.28017989457779
MICROARRAY	GSM1340266	28.86275660880004	32.97112751409766
MICROARRAY	GSM1422785	34.93018283686199	-15.27506091013822
MICROARRAY	GSM1143659	38.15111020504384	6.222291477415972
MICROARRAY	GSM703424	38.537265988155745	10.306364246399989
MICROARRAY	GSM703432	40.22175498932588	5.996934405620905
MICROARRAY	GSM801243	42.273182613193505	-46.57944067330017
MICROARRAY	GSM1340434	24.656000872184457	34.529755376211064
MICROARRAY	GSM1143653	38.99941153159551	5.2584609975263
MICROARRAY	GSM604820	40.844514907786234	13.091938920762242
MICROARRAY	GSM1340452	28.915320188954915	30.97793926123153
MICROARRAY	GSM1340445	27.138389934191313	32.61673433676006
MICROARRAY	GSM1340418	26.574305780967233	34.421772406856064
MICROARRAY	GSM1340367	24.040632105882654	34.240966017729356
MICROARRAY	GSM1143645	38.84552377114565	4.835134738100935
MICROARRAY	GSM1340437	24.030583494438876	33.78714842890444
MICROARRAY	GSM1340424	26.064551579387146	33.362027249457896
MICROARRAY	GSM1340375	25.217788687576267	35.72801435663685
MICROARRAY	GSM1340298	25.807407143201964	33.462358412645706
MICROARRAY	GSM1340431	22.673401004623912	34.11722330709432
MICROARRAY	GSM1340399	24.577864492735948	31.8530954994094
MICROARRAY	GSM1340444	28.144905700721054	31.969847550973057
MICROARRAY	GSM1340274	24.70861575570431	33.35330911044109
MICROARRAY	GSM1340362	21.76869463962765	36.53780999962683
MICROARRAY	GSM1340368	26.75454642753949	32.08505652819725
MICROARRAY	GSM1707859	22.420139304996088	23.47603785418314
MICROARRAY	GSM1340280	23.412018796046357	35.58818103997679
MICROARRAY	GSM1340357	23.953695158112186	34.608286519031545
MICROARRAY	GSM1340287	21.85844481209402	34.21611234140423
MICROARRAY	GSM1340331	25.493510298357737	36.769178037034195
MICROARRAY	GSM1340285	23.65705419125995	37.053674624920106
MICROARRAY	GSM1340409	28.653864858331406	32.20332281430621
MICROARRAY	GSM1340363	29.350001308219284	29.970925394230814
MICROARRAY	GSM2736044	27.264510595027435	9.70397802098646
MICROARRAY	GSM1340410	27.727110079085225	31.639489870048447
MICROARRAY	GSM1340441	28.591140010365972	31.285528692287176
MICROARRAY	GSM2856477	30.50478526434622	-40.58388003310868
MICROARRAY	GSM1707853	22.439397557619028	23.83293228431434
MICROARRAY	GSM337590	36.03478899981511	-1.3465610757373092
MICROARRAY	GSM1143635	38.61615289902422	6.282288174780999
MICROARRAY	GSM2736064	26.4471857094477	10.604171927702074
MICROARRAY	GSM2856479	30.209133478628505	-40.772712165897
MICROARRAY	GSM2360983	25.772348158479524	30.951109565722263
MICROARRAY	GSM1653184	35.232408058106934	1.509610825401938
MICROARRAY	GSM2894563	27.962635231493806	9.894471168511362
MICROARRAY	GSM1901907	30.14547058552178	30.359846320959665
MICROARRAY	GSM2699707	16.329027682724064	32.936156010695456
MICROARRAY	GSM1143657	39.60016072518543	4.409512338382622
MICROARRAY	GSM1143649	38.50364663542262	5.841939940697193
MICROARRAY	GSM1143661	38.468632641232475	6.764518548697967
MICROARRAY	GSM2856461	27.935275296483002	-37.22332440768
MICROARRAY	GSM337584	33.87359384343416	4.587228434573808
MICROARRAY	GSM257402	42.70130763856302	-16.778040928778065
MICROARRAY	GSM2856475	29.746009538493066	-41.24297788736765
MICROARRAY	GSM1340370	23.831336147369285	36.1875582156674
MICROARRAY	GSM1340428	30.409699685291496	28.29304688149236
MICROARRAY	GSM1340387	24.588562369120325	35.422503422368266
MICROARRAY	GSM1340268	25.656048330033038	33.305755443424715
MICROARRAY	GSM1340296	23.167919778019197	34.92797898641353
MICROARRAY	GSM1340350	23.368967484720134	34.72754883474757
MICROARRAY	GSM1340346	28.13918640383548	33.29386783864165
MICROARRAY	GSM1340383	24.829723964824012	32.752793673668634
MICROARRAY	GSM1340449	24.977368712420372	34.39740596741194
MICROARRAY	GSM1821235	31.358098012801968	-38.09910021534152
MICROARRAY	GSM1340430	25.951844230875057	33.150233309100464
MICROARRAY	GSM1234852	43.362277210509646	-9.969846669645193
MICROARRAY	GSM1234853	43.55353628919988	-9.427633784986833
MICROARRAY	GSM1234850	43.36241498549403	-8.364644967299924
MICROARRAY	GSM1234851	43.25709222733284	-9.22333432957367
MICROARRAY	GSM1234849	43.5417893118394	-8.706218109029036
MICROARRAY	GSM1234847	42.65292664217067	-9.33454114811612
MICROARRAY	GSM498667	38.968525604125716	-33.88814560763284
MICROARRAY	GSM1556319	42.36442003913859	-46.306039013303916
MICROARRAY	GSM1422784	34.62814490568767	-14.079200437465875
MICROARRAY	GSM703429	36.351215540748825	10.575791344516942
MICROARRAY	GSM1143646	38.29148219097489	6.084785822149644
MICROARRAY	GSM1893482	25.947314380603377	23.97216117729212
MICROARRAY	GSM448980	38.682244409987604	-38.52240656705323
MICROARRAY	GSM912671	41.67822762444341	-23.35666238297194
MICROARRAY	GSM449035	41.04246354252137	-38.88092375414033
MICROARRAY	GSM448979	39.61471280825382	-39.24207416908532
MICROARRAY	GSM448958	38.946487385937175	-41.33706124405607
MICROARRAY	GSM448978	39.5848779060341	-38.53014443480423
MICROARRAY	GSM912670	41.99620723621502	-23.09502306498304
MICROARRAY	GSM448956	39.671702208525645	-41.04310053139567
MICROARRAY	GSM912691	35.83241785512898	-15.109038467410212
MICROARRAY	GSM448969	40.73931131654506	-41.277217461774555
MICROARRAY	GSM449040	41.10215555775169	-38.551178861453245
MICROARRAY	GSM912667	41.516030833440425	-15.226932756654051
MICROARRAY	GSM1653177	35.0581916033143	-1.2798371524023804
MICROARRAY	GSM1653179	35.57369969733672	-2.7543080190321945
MICROARRAY	GSM206399	36.20039500568764	9.893608978290144
MICROARRAY	GSM912696	36.5017220942695	-18.32386059687765
MICROARRAY	GSM449003	41.019390224224	-38.56472000516204
MICROARRAY	GSM2258547	29.528996032112435	18.544422562187165
MICROARRAY	GSM801253	37.72436904806709	-15.111428831540076
MICROARRAY	GSM269734	43.06722462587547	-22.29447555688998
MICROARRAY	GSM2753825	27.571131322126355	-34.919432575217996
MICROARRAY	GSM2258544	27.387666463412916	21.439207886149383
MICROARRAY	GSM1817185	27.9759701519538	14.780627525198225
MICROARRAY	GSM337596	35.21941280001648	1.270784769184394
MICROARRAY	GSM337621	36.80563964739162	-3.976162308187256
MICROARRAY	GSM801240	42.897234883621344	-46.69561212714007
MICROARRAY	GSM1143647	39.142365304612696	4.7629183051799355
MICROARRAY	GSM374031	38.89681660316416	8.187293322150776
MICROARRAY	GSM604814	39.186605610735725	12.601690487811391
MICROARRAY	GSM1143660	39.04885537891251	5.345568916511352
MICROARRAY	GSM1359951	39.92117140919967	7.201164901976702
MICROARRAY	GSM1143664	38.866380739829616	5.185937336438765
MICROARRAY	GSM95617	39.183017711785524	-41.956961370502846
MICROARRAY	GSM1359954	39.724399936727956	5.676006237235342
MICROARRAY	GSM1143652	39.65560587758859	2.3225167904159227
MICROARRAY	GSM337598	35.505111653410616	7.859135515681536
MICROARRAY	GSM337638	35.37527472542424	5.205459591231947
MICROARRAY	GSM337640	33.98932255531407	5.3113127699536395
MICROARRAY	GSM337603	34.5446474441182	0.5583843774274377
MICROARRAY	GSM337618	33.81198397437106	4.858850698146806
MICROARRAY	GSM912683	43.17446341635499	-22.452622625876117
MICROARRAY	GSM1653174	33.309062768089795	1.167023408750449
MICROARRAY	GSM1653182	35.306358838759195	0.07928176643318657
MICROARRAY	GSM449057	40.27749732581862	-40.467597637977285
MICROARRAY	GSM2753815	27.014654463475186	-33.54632112442282
MICROARRAY	GSM206406	36.29846414450631	12.349957722244408
MICROARRAY	GSM329403	39.44399563305956	15.008148115938727
MICROARRAY	GSM206400	36.20432067558281	11.204482284489357
MICROARRAY	GSM2416858	28.40928158983875	29.056261725563022
MICROARRAY	GSM206407	33.60707718860759	8.845438004458767
MICROARRAY	GSM1653178	35.22168856596202	-1.2788537700653602
MICROARRAY	GSM449005	41.14945584783336	-38.86058880887072
MICROARRAY	GSM448962	39.66953858603234	-41.08652295759915
MICROARRAY	GSM1653191	32.619724732964094	5.230308841477447
MICROARRAY	GSM329399	38.072874932128286	-0.2429038201131837
MICROARRAY	GSM1653176	33.72819732673334	2.0395563443511575
MICROARRAY	GSM912707	36.64311555413986	-16.27578029798321
MICROARRAY	GSM1653171	32.7095276560029	3.5588276141063906
MICROARRAY	GSM1653187	33.15168938479795	4.398970455525749
MICROARRAY	GSM2753822	27.58282813148564	-35.02694975205639
MICROARRAY	GSM1350437	30.157526222373587	6.464986289346395
MICROARRAY	E-MTAB-5406-30POS1b_Zebrafish	40.42945694794737	-32.90340457973688
MICROARRAY	E-MTAB-5406-30WT1c_Zebrafish	38.20833520123421	-22.80640319367294
MICROARRAY	GSM449021	40.374893535306576	-38.903328469392115
MICROARRAY	GSM329404	39.27289062039481	14.404916912298953
MICROARRAY	GSM448981	39.96770302939573	-38.272419678547884
MICROARRAY	GSM912688	35.32164171655917	-13.217066896413227
MICROARRAY	E-MTAB-5406-30WT1a_Zebrafish	38.26515620546974	-18.342071623927428
MICROARRAY	GSM448984	39.45918542418847	-39.420792237195776
MICROARRAY	E-MTAB-5406-30POS1c_Zebrafish	40.029544895918306	-33.72172141568087
MICROARRAY	GSM912678	42.5520613366877	-24.240713785443425
MICROARRAY	E-MTAB-5406-30POS1a_Zebrafish	39.54822515147968	-36.65828735801201
MICROARRAY	E-MTAB-5406-30WT1b_Zebrafish	38.06967324824767	-19.19976278834979
MICROARRAY	GSM329400	37.82006096347333	-0.4019657262134616
MICROARRAY	GSM912672	41.6807543240208	-22.72556730767713
MICROARRAY	GSM1247633	39.88991558845258	-4.329252627097612
MICROARRAY	GSM912692	35.436648737633966	-14.443455810271747
MICROARRAY	GSM1359955	40.37522708906727	8.849858626086622
MICROARRAY	GSM801237	42.514347801078394	-46.018830319236386
MICROARRAY	GSM801246	41.589871155994764	-45.45371141439343
MICROARRAY	GSM269740	41.42094345305301	-16.508269412036224
MICROARRAY	GSM801239	41.42715228465121	-46.18133139520597
MICROARRAY	GSM257408	43.62860158901515	-19.584176584880613
MICROARRAY	GSM2027278	39.270206894762275	-10.85520247427824
MICROARRAY	GSM801249	37.8382208777111	-13.563550454724297
MICROARRAY	GSM2027275	40.3588641601801	-7.344439695837995
MICROARRAY	GSM269745	43.87765222624306	-17.840189627684868
MICROARRAY	GSM257400	41.808540782911415	-15.184340912982325
MICROARRAY	GSM257405	43.46741513177136	-14.258948556949372
MICROARRAY	GSM801241	42.59054259909015	-46.57266166612163
MICROARRAY	GSM2027279	40.89622407521854	-15.42274214371573
MICROARRAY	GSM801247	39.726350921806706	-44.24788393847636
MICROARRAY	GSM269742	41.84853962553422	-17.113768059063585
MICROARRAY	GSM801252	38.591692654717924	-14.194732012071592
MICROARRAY	GSM2027277	39.53116927463653	-18.43734144114503
MICROARRAY	GSM269743	44.20585914818296	-17.750583332271837
MICROARRAY	GSM269744	44.0244679049253	-16.91367407533156
MICROARRAY	GSM801251	38.27529828918064	-17.721698429878618
MICROARRAY	GSM2027276	40.276411872304266	-13.725681328433057
MICROARRAY	GSM337623	36.35372816207679	-3.4071340668310555
MICROARRAY	GSM269735	42.74746524330462	-25.208178275999877
MICROARRAY	GSM257406	42.268331641857806	-17.17064886536178
MICROARRAY	GSM912677	42.748413683740914	-24.28605489318674
MICROARRAY	GSM912697	36.841645874792754	-18.715581317614348
MICROARRAY	GSM337639	35.86764092719287	4.588317971654901
MICROARRAY	GSM257404	43.52974113379581	-12.896175816984483
MICROARRAY	GSM337617	38.36804084322546	-3.89711533712357
MICROARRAY	GSM337634	38.112027074627406	-4.756115856533136
MICROARRAY	GSM1350426	38.959976771633514	-6.333846947718505
MICROARRAY	GSM611228	40.71531332115387	-37.0297329226948
MICROARRAY	GSM449033	40.63589981952725	-40.20263512178944
MICROARRAY	GSM448985	39.12454727624013	-38.511305059606016
MICROARRAY	GSM449055	39.136829413859125	-40.91308584503235
MICROARRAY	GSM448975	40.34847448219904	-37.33534275591466
MICROARRAY	GSM912676	42.62393313830652	-23.892614555868665
MICROARRAY	GSM448964	40.2885032057548	-41.72851359668992
MICROARRAY	GSM912689	34.29644709508614	-11.361333603162828
MICROARRAY	GSM912699	37.23314322689678	-18.34384966407103
MICROARRAY	GSM912669	42.60700310842999	-24.488269879894016
MICROARRAY	GSM449051	39.31553504769967	-39.62811587506867
MICROARRAY	GSM912710	37.69582772338252	-16.5436087927732
MICROARRAY	GSM449015	38.367362569181445	-36.32247716120978
MICROARRAY	GSM912674	41.33640266829412	-22.879737813373108
MICROARRAY	GSM449061	39.752772367687314	-39.65115227534646
MICROARRAY	GSM337607	34.50231260719905	0.7552760846507013
MICROARRAY	GSM448965	40.34687787956622	-41.40435047994512
MICROARRAY	GSM2049398	32.46776197977555	-22.116923625501087
MICROARRAY	GSM337632	34.432921554649404	6.8847884395574175
MICROARRAY	GSM449045	39.04229762912611	-40.1152742003706
MICROARRAY	GSM912693	39.029177590859	-21.20073506714628
MICROARRAY	GSM448982	39.7478357466329	-39.20885504391187
MICROARRAY	GSM2049397	30.449836948805935	-21.21545938553066
MICROARRAY	GSM912665	41.118901282780314	-14.884422836711463
MICROARRAY	GSM337601	34.834039152959924	1.8746969744650852
MICROARRAY	GSM449009	41.16708996219281	-38.22921770746392
MICROARRAY	GSM449023	39.80548261696653	-38.83872182521098
MICROARRAY	GSM912679	42.52865023088094	-24.281363335870633
MICROARRAY	GSM449013	41.010296332600866	-38.36372887414945
MICROARRAY	GSM912673	41.56778771536289	-23.0095622930267
MICROARRAY	GSM1817198	28.06237796055974	15.202282577230244
MICROARRAY	GSM337622	36.76814001495264	-0.8390977657336194
MICROARRAY	GSM2049396	33.18753603956253	-6.221965216077672
MICROARRAY	GSM269748	43.54562323533035	-17.147295983745767
MICROARRAY	GSM257401	41.82952468579271	-14.096132775531176
MICROARRAY	GSM337594	34.94837472611558	1.5418631473186832
MICROARRAY	GSM1350434	30.763652984095213	5.906334667545435
MICROARRAY	GSM337625	35.01478295240126	5.349796935477256
MICROARRAY	GSM448959	39.234714934215226	-40.88211783394172
MICROARRAY	GSM1893484	25.63697205665925	25.10268521366655
MICROARRAY	GSM448998	40.67598002908501	-38.96388638855188
MICROARRAY	GSM912690	35.45584364961556	-14.730914776267094
MICROARRAY	GSM448986	40.73446841931548	-39.21484686414159
MICROARRAY	GSM449000	40.33008627075675	-38.87899284018269
MICROARRAY	GSM109258	42.48195431165825	-46.49515168501669
MICROARRAY	GSM449059	41.126968466371096	-40.00140084008233
MICROARRAY	GSM1893483	26.452163427787273	23.83284934115207
MICROARRAY	GSM449068	40.30311243687751	-39.59143371295351
MICROARRAY	GSM1817187	26.689211263701832	16.50921939001931
MICROARRAY	GSM448971	39.783190159156206	-38.49309550766405
MICROARRAY	GSM1653175	34.03987801735406	1.907654660332593
MICROARRAY	GSM449029	37.74575689669526	-37.05105367123039
MICROARRAY	GSM2477651	25.829267365791832	12.425881124110644
MICROARRAY	GSM2049399	32.04476137013816	-22.198737520594687
MICROARRAY	GSM2258546	29.428129740849513	17.465425213895436
MICROARRAY	GSM448961	39.57511013543577	-41.001062368252974
MICROARRAY	E-MEXP-818-H_VHNF1 and BSA set1	40.145984802378685	-43.102216537947
MICROARRAY	GSM2360985	24.911321054651857	22.723184449927356
MICROARRAY	E-MEXP-818-H_VHNF1 and BSA set2	42.335077394122656	-42.71332732886732
MICROARRAY	GSM912705	37.55688613202566	-17.27711579348251
MICROARRAY	E-MEXP-818-H_GFP and FGF8 set2	39.19010548709452	-42.299709343003165
MICROARRAY	GSM448963	41.210058961189915	-41.28347506338046
MICROARRAY	GSM2049391	32.358091175867166	-21.308450623231177
MICROARRAY	E-MEXP-818-H_GFP and BSA set1	39.459506061125225	-42.18715558959721
MICROARRAY	E-MEXP-818-H_GFP and BSA set2	38.99487862978924	-42.19284831265479
MICROARRAY	E-MEXP-818-H_VHNF1 and FGF8 set2	40.51200685615846	-41.78224604385666
MICROARRAY	GSM329383	36.167130719486565	16.337459304101905
MICROARRAY	E-MEXP-818-H_LABEL1	40.95818883805791	-41.04195716460345
MICROARRAY	E-MEXP-818-H_GFP and FGF8 set1	39.797726810828955	-42.81875081636106
MICROARRAY	GSM449053	39.397594001387894	-40.54294111011776
MICROARRAY	GSM109254	42.729543961410464	-45.102804396284924
MICROARRAY	GSM1653172	33.00731081236678	4.111867630006977
MICROARRAY	GSM1893489	25.726757075574795	24.840127317488232
MICROARRAY	GSM109257	42.044361111375586	-46.38656545217362
MICROARRAY	GSM269747	43.86853913954599	-16.567739559683123
MICROARRAY	GSM1817192	27.535347370852953	9.298308769056176
MICROARRAY	GSM1350438	31.041866318324114	-9.038091355576421
MICROARRAY	GSM337615	37.61726674745326	-7.56747375349648
MICROARRAY	GSM337636	37.49553495428433	-2.194432375399235
MICROARRAY	GSM448972	39.94629303071013	-37.61655901721834
MICROARRAY	GSM109255	41.345604287127316	-44.3273627056101
MICROARRAY	GSM337597	35.03038918777601	-0.2545834004975518
MICROARRAY	GSM337591	36.202238423845984	6.538161932631327
MICROARRAY	GSM337602	34.23156661244578	-0.21312706483290222
MICROARRAY	GSM337582	34.50832662452842	6.945692300510629
MICROARRAY	GSM337609	34.802876911533225	-0.5147899558753428
MICROARRAY	GSM337637	35.0864816659068	-2.791179514897557
MICROARRAY	GSM109260	41.72864183149615	-46.83612756844002
MICROARRAY	GSM329384	37.536466935434824	15.711437571174509
MICROARRAY	GSM448974	39.931969865386264	-36.90299868509568
MICROARRAY	GSM109253	42.14581467684339	-45.53473789277963
MICROARRAY	GSM329381	36.215871437087536	4.2447418825149965
MICROARRAY	GSM1817189	27.6634686216605	9.053493849444383
MICROARRAY	GSM449011	41.158799223211915	-37.43360130136321
MICROARRAY	GSM449042	38.41003426066703	-40.83709574088583
MICROARRAY	GSM449031	40.11061943340029	-38.12992370245354
MICROARRAY	GSM449007	40.61005660365198	-38.053736952701215
MICROARRAY	GSM329385	40.228388302769766	15.656212237987866
MICROARRAY	GSM329382	35.405423397407205	10.36346492370801
MICROARRAY	GSM448957	39.075633232852354	-41.77845383240422
MICROARRAY	GSM1817191	28.249642215578394	8.266151154359413
MICROARRAY	GSM2894560	28.843762470568254	2.2815391401955822
MICROARRAY	GSM109256	42.33504957115354	-45.31362377629734
MICROARRAY	GSM537964	39.707771422630266	-40.370048049917266
MICROARRAY	GSM1122082	39.997030617651944	-13.081513704174354
MICROARRAY	GSM362020	38.732707991430416	-15.2501182089552
MICROARRAY	GSM362017	37.779748762767404	-13.34396802475163
MICROARRAY	GSM300504	42.45636262077266	-3.5331702789577717
MICROARRAY	GSM362009	34.157125010545286	-1.2857951392732314
MICROARRAY	GSM2416857	28.169221990312717	29.600870786951123
MICROARRAY	GSM362019	37.95712713205625	-14.681680368412971
MICROARRAY	GSM448995	40.452392663764726	-38.28540602202486
MICROARRAY	GSM329386	39.14020882552357	16.224744484890135
MICROARRAY	GSM109259	41.44382714414956	-46.83724379080806
MICROARRAY	GSM1245250	41.45583035404871	-23.049424551313667
MICROARRAY	GSM1363576	36.753895987334296	5.9075645415459315
MICROARRAY	GSM1363587	34.47957285857857	10.428150082857067
MICROARRAY	GSM1363579	32.81360158918451	11.031016974060908
MICROARRAY	GSM448983	39.42364721313969	-38.49188911655979
MICROARRAY	GSM300516	41.5886446336594	-4.064337915337042
MICROARRAY	GSM449048	38.98525310530651	-41.26251402884801
MICROARRAY	GSM449017	40.29110695775436	-37.80454070975826
MICROARRAY	GSM1363586	33.19929478502501	11.47261196474048
MICROARRAY	GSM1370126	36.5591668375274	4.9178598301159235
MICROARRAY	GSM1363577	36.89273795808419	6.9367937197509475
MICROARRAY	GSM224811	40.99750136951527	-8.955969178380375
MICROARRAY	GSM2295958	41.65495158893339	-0.8670584739100178
MICROARRAY	GSM337573	35.85504061477828	-5.786060114373341
MICROARRAY	GSM337629	38.29566163043554	-7.145725731176305
MICROARRAY	GSM337616	37.33261209722575	-1.516689348544518
MICROARRAY	GSM337619	35.12159494228528	5.149104763601622
MICROARRAY	GSM337589	35.542609565712574	0.6054683637684883
MICROARRAY	GSM337581	34.77485176837379	-2.41357289216889
MICROARRAY	GSM300507	42.38728638395884	-4.807525980180726
MICROARRAY	GSM573578	40.648205749192535	-31.15804898960255
MICROARRAY	GSM300508	41.54759841164389	-7.326877090002184
MICROARRAY	GSM327232	41.205249302925566	-3.352072495377476
MICROARRAY	GSM1363580	34.23705327715672	10.132918286904175
MICROARRAY	GSM1363581	34.3705969442706	9.87567265302108
MICROARRAY	GSM1363582	36.32236744263574	7.49878522067677
MICROARRAY	GSM1363585	32.76383979490459	10.6117289810921
MICROARRAY	GSM337635	39.843005922974314	-7.270955882300223
MICROARRAY	GSM327242	43.16768643172648	-9.741133701857146
MICROARRAY	GSM327245	42.550028653346125	-6.8769711395200215
MICROARRAY	GSM1129271	32.894607698809864	-39.57977647106936
MICROARRAY	GSM327233	40.91507766438088	-5.967954429411404
MICROARRAY	GSM604791	38.945030455631915	-19.12493803754695
MICROARRAY	GSM1817196	28.42223902302257	14.130893176081736
MICROARRAY	GSM2049393	32.685520515263285	-18.62617062918457
MICROARRAY	GSM2477646	25.087164570299784	12.795080518535217
MICROARRAY	GSM2477650	25.54557826748097	12.256003220980206
MICROARRAY	GSM1653181	34.812009424383945	1.158443740294821
MICROARRAY	GSM327244	42.463287595033854	-7.148253355069976
MICROARRAY	GSM327235	41.10704961454371	-5.432024530060672
MICROARRAY	GSM327239	42.19100373213749	-8.626208466801174
MICROARRAY	GSM1821240	31.336994572518698	-38.75604477284113
MICROARRAY	GSM1350433	30.542940752122213	2.5452437386706492
MICROARRAY	GSM1350428	32.304168477921564	9.386751214684882
MICROARRAY	GSM1350430	29.551820567908923	5.914901418926199
MICROARRAY	GSM2753821	27.29713579162674	-34.8305697267479
MICROARRAY	GSM224830	41.13422710039695	-24.659154300716963
MICROARRAY	GSM2049395	33.27609922034346	-17.06567242960238
MICROARRAY	GSM1716334	30.617873021074793	1.058709241174284
MICROARRAY	GSM1216721	41.13422710039695	-24.659154300716963
MICROARRAY	GSM269739	42.34504093890515	-19.890162709694675
MICROARRAY	GSM2049400	30.81515530630301	-20.575959797173862
MICROARRAY	GSM2477647	23.63712596418751	20.450563296646457
MICROARRAY	GSM2258542	24.88503490279126	22.389584554094473
MICROARRAY	GSM327238	42.40130458608561	-9.106928337544339
MICROARRAY	GSM327234	40.20935409855038	-4.715047418339098
MICROARRAY	GSM327246	41.91743961883344	-6.805914924537166
MICROARRAY	GSM327236	40.72979928016097	0.22326683770153583
MICROARRAY	GSM337599	35.152840185348325	7.488041620117042
MICROARRAY	GSM1716332	30.60446008239776	1.4324267003494402
MICROARRAY	GSM801244	41.0948299080687	-45.790472001425364
MICROARRAY	GSM95622	38.19553028286306	-44.5426642664319
MICROARRAY	GSM1350431	31.596546842959988	5.2864845254877775
MICROARRAY	GSM337626	33.88163066784303	6.3100577284910315
MICROARRAY	GSM337592	34.45281450056037	9.912548407156038
MICROARRAY	GSM337612	34.56001347588797	4.685839467274037
MICROARRAY	GSM337608	35.934832022213044	0.8317503181959867
MICROARRAY	GSM948765	34.621529665597464	13.219694802671954
MICROARRAY	GSM327237	40.91097728223779	-4.861706725677006
MICROARRAY	GSM2753823	27.694600753481108	-35.04202693560127
MICROARRAY	GSM327241	42.21977481738949	-9.883976862186723
MICROARRAY	GSM1893481	26.076751029719883	24.013919446538083
MICROARRAY	GSM2736054	28.33431000618887	10.106002751924578
MICROARRAY	GSM2894557	27.80287112137877	7.8658032658043675
MICROARRAY	GSM1893486	24.893515533914872	25.72317875558779
MICROARRAY	GSM374044	43.171635141776015	-28.963272703398122
MICROARRAY	GSM300501	42.38235065025989	-3.153416107176306
MICROARRAY	GSM1370128	36.808488694107126	3.75717000650838
MICROARRAY	GSM1340300	24.043369452864333	36.0915271019155
MICROARRAY	GSM333316	41.72587591177573	-2.874069005904894
MICROARRAY	GSM1216726	41.03696973296466	-18.333128250674815
MICROARRAY	GSM1340380	27.90146132092638	31.747319413768363
MICROARRAY	GSM1129287	33.92055861466472	-31.29167528534097
MICROARRAY	GSM1340283	27.56863528340923	34.61966875461406
MICROARRAY	GSM1129268	32.91927648667387	-40.19343558590499
MICROARRAY	GSM224828	40.33276533615753	-33.4117880096134
MICROARRAY	GSM1340281	25.540863491059806	33.81777249573517
MICROARRAY	GSM1340312	24.71413098804563	35.26170421231798
MICROARRAY	GSM224829	40.87143555904288	-33.930409820858785
MICROARRAY	GSM877082	37.63534732414092	-3.948674739160569
MICROARRAY	GSM224808	41.03696973296466	-18.333128250674815
MICROARRAY	GSM604794	39.58075847866438	-28.79184132444989
MICROARRAY	GSM466308	39.71712386983784	-5.963507103755009
MICROARRAY	GSM840036	39.77572591368877	-11.261805537983076
MICROARRAY	GSM450369	45.83455888754664	-13.97244104073361
MICROARRAY	GSM337605	34.147526765618935	6.744806438116951
MICROARRAY	GSM300518	42.289903779464005	-3.0684206047211435
MICROARRAY	GSM300509	41.37171109043342	-3.5310554269731695
MICROARRAY	GSM300512	42.176292398043586	-5.972989933656567
MICROARRAY	GSM300517	41.006935841307495	-6.433072948760085
MICROARRAY	GSM300496	39.98027007237879	-2.0192692365680736
MICROARRAY	GSM300513	41.00456263278338	-3.378776407560792
MICROARRAY	GSM1216727	41.221742937369264	-16.32954010797821
MICROARRAY	GSM912680	42.67427571396512	-24.246728935853593
MICROARRAY	GSM300502	41.31319452361652	-1.342495377752968
MICROARRAY	GSM300495	40.084791674563874	-2.5821358492553697
MICROARRAY	GSM337579	36.16016966028711	-2.265565686638629
MICROARRAY	GSM300498	42.56004756599808	-5.33042938182984
MICROARRAY	GSM303577	38.491907379604434	-16.042439232086664
MICROARRAY	GSM300511	42.9392593673937	-6.089671926383755
MICROARRAY	GSM300505	42.87463627627041	-6.409958600402078
MICROARRAY	GSM303582	40.154473664847764	-17.58272476904117
MICROARRAY	GSM303583	40.954672068048865	-22.633416044518675
MICROARRAY	GSM1033057	43.43560734433565	-11.312769780621096
MICROARRAY	GSM300497	40.75069679819085	-3.548159801118169
MICROARRAY	GSM1122074	40.59552068377163	-11.845043651952695
MICROARRAY	GSM2295957	37.82484216479219	3.1599458717504025
MICROARRAY	GSM1033058	42.83939152124241	-9.704592786069309
MICROARRAY	GSM303580	39.57138443394854	-9.013890675853325
MICROARRAY	GSM303587	40.083585342548915	-5.506017326211308
MICROARRAY	GSM303581	39.240234532272524	-13.118428618008393
MICROARRAY	GSM449063	40.30790025317421	-41.30123422287151
MICROARRAY	GSM300499	41.966383373303266	-5.497874126641026
MICROARRAY	GSM409437	42.14940543905799	-41.57834969470069
MICROARRAY	GSM449038	40.459110104601706	-39.39250783524237
MICROARRAY	GSM303585	39.63494977791785	-10.815546588774534
MICROARRAY	GSM1277371	38.62420691105316	10.67910817548905
MICROARRAY	GSM303584	39.31506896350335	-15.408151019004022
MICROARRAY	GSM912706	37.0283436048377	-16.42818920607443
MICROARRAY	GSM448955	39.20245280548156	-40.98048344562411
MICROARRAY	GSM912687	34.68646448574049	-12.203160551157625
